,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil,new_wer,new_wil,wer_improved,wil_improved
1971,1971,0,0,,synthesized2,synthesized,female,356,,FALSE,,,,0.072463768,0.139676539,0.376811594,0.593983311,FALSE,FALSE
1972,1972,0,0,,synthesized3,synthesized,female,357,,FALSE,,,,0.043478261,0.071611253,0.043478261,0.071611253,TRUE,FALSE
1973,1973,0,0,,synthesized4,synthesized,male,358,,FALSE,,,,0.072463768,0.11258139,0.130434783,0.192606595,FALSE,FALSE
1974,1974,18,10,"manila, philippines",tagalog1,tagalog,male,359,philippines,FALSE,,,,0.028985507,0.043265132,0.231884058,0.363903986,FALSE,FALSE
1975,1975,39,6,"manila, philippines",tagalog10,tagalog,female,1812,philippines,FALSE,,,,0.086956522,0.11258139,0.289855072,0.437378326,FALSE,FALSE
1976,1976,59,11,"manila, philippines",tagalog11,tagalog,female,1837,philippines,FALSE,,,,0.130434783,0.243856333,0.304347826,0.480640277,FALSE,FALSE
1977,1977,33,5,"legaspi, philippines",tagalog12,tagalog,female,1851,philippines,FALSE,,,,0.043478261,0.056133905,0.144927536,0.23561704,FALSE,FALSE
1978,1978,76,7,"manila, philippines",tagalog13,tagalog,female,1954,philippines,FALSE,,,,0.072463768,0.113995241,0.449275362,0.513313111,FALSE,FALSE
1979,1979,47,17,"legaspi, philippines",tagalog14,tagalog,female,2002,philippines,FALSE,,,,0.130434783,0.229606625,0.246376812,0.363903986,FALSE,FALSE
1980,1980,35,1,"manila, philippines",tagalog15,tagalog,female,2108,philippines,FALSE,,,,0.028985507,0.043265132,0.15942029,0.15942029,FALSE,FALSE
1981,1981,20,4.5,"san pedro laguna, philippines",tagalog16,tagalog,male,2128,philippines,FALSE,,,,0.057971014,0.085066163,0.202898551,0.335748792,FALSE,FALSE
1982,1982,21,6,"alexandria, virginia, usa",tagalog17,tagalog,male,2146,usa,FALSE,,,,0.072463768,0.113995241,0.260869565,0.39200561,FALSE,FALSE
1983,1983,77,8,"manila, philippines",tagalog18,tagalog,female,2147,philippines,FALSE,,,,0.231884058,0.34131485,0.202898551,0.325529543,TRUE,TRUE
1984,1984,21,7,"urdaneta, luzon, philippines",tagalog2,tagalog,female,360,philippines,FALSE,,,,0.115942029,0.161207068,0.231884058,0.355285592,FALSE,FALSE
1985,1985,19,1,"honiara, guadalcanal, solomon islands",tagalog3,tagalog,female,361,solomon islands,FALSE,,,,0,0,0.086956522,0.128458498,FALSE,FALSE
1986,1986,48,7,"san fernando, la union, philippines",tagalog4,tagalog,female,470,philippines,FALSE,,,,0.15942029,0.268851082,0.31884058,0.491833448,FALSE,FALSE
1987,1987,42,5,"tarlac city, philippines",tagalog5,tagalog,female,677,philippines,FALSE,,,,0,0,0.072463768,0.113995241,FALSE,FALSE
1988,1988,20,4,"quezon city, philippines",tagalog6,tagalog,male,805,philippines,FALSE,,,,0.014492754,0.028775467,0.115942029,0.180733163,FALSE,FALSE
1989,1989,60,6,"manila, philippines",tagalog7,tagalog,male,1364,philippines,FALSE,,,,0.130434783,0.209486166,0.15942029,0.26130874,FALSE,FALSE
1990,1990,62,7,"cabanatuan city, philippines",tagalog8,tagalog,female,1627,philippines,FALSE,,,,0.130434783,0.192606595,0.31884058,0.457381479,FALSE,FALSE
1991,1991,48,7,"manila, philippines",tagalog9,tagalog,male,1764,philippines,FALSE,,,,0.086956522,0.127024723,0.31884058,0.448025987,FALSE,FALSE
1992,1992,21,7,"taishan, guangdong, china",taishan1,taishan,male,362,china,FALSE,,,,0.115942029,0.192606595,0.15942029,0.272333982,FALSE,FALSE
1993,1993,36,13,"ping tung, taiwan",taiwanese1,taiwanese,female,363,taiwan,FALSE,,,,0.420289855,0.579908676,4.652173913,0.998888593,FALSE,FALSE
1994,1994,24,17,"taipei, taiwan",taiwanese2,taiwanese,female,364,taiwan,FALSE,,,,0.202898551,0.335748792,0.47826087,0.552795031,FALSE,FALSE
1995,1995,30,13,"tainan, taiwan",taiwanese3,taiwanese,female,365,taiwan,FALSE,,,,0.260869565,0.437378326,1.420289855,0.994834266,FALSE,FALSE
1996,1996,45,21,"kao-hsiung, taiwan",taiwanese4,taiwanese,female,366,taiwan,FALSE,,,,0.260869565,0.39200561,0.376811594,0.474566638,FALSE,FALSE
1997,1997,27,15,"tainan, taiwan",taiwanese5,taiwanese,male,481,taiwan,FALSE,,,,0.434782609,0.660869565,0.637681159,0.811292271,FALSE,FALSE
1998,1998,33,13,"tai chung, taiwan",taiwanese6,taiwanese,female,828,taiwan,FALSE,,,,0.15942029,0.268851082,0.463768116,0.61845039,FALSE,FALSE
1999,1999,65,35,"taipei, taiwan",taiwanese7,taiwanese,famale,1864,taiwan,FALSE,,,,0.130434783,0.22128488,0.507246377,0.650966184,FALSE,FALSE
2000,2000,54,13,"tainan, taiwan",taiwanese8,taiwanese,female,2136,taiwan,FALSE,,,,0.057971014,0.099531117,2.608695652,0.762306863,FALSE,FALSE
2001,2001,19,7,"khujand, tajikistan",tajiki1,tajiki,male,2110,tajikistan,FALSE,,,,0.101449275,0.180733163,0.231884058,0.353807223,FALSE,FALSE
2002,2002,19,12,"khujand, tajikistan",tajiki2,tajiki,female,2175,tajikistan,FALSE,,,,0.130434783,0.215350071,0.188405797,0.268851082,FALSE,FALSE
2003,2003,19,10,"khujand, tajikistan",tajiki3,tajiki,female,2176,tajikistan,FALSE,,,,0.043478261,0.070600414,4.971014493,0.884938543,FALSE,FALSE
2004,2004,39,7,"colombo, sri lanka",tamil1,tamil,male,367,sri lanka,FALSE,,,,0.014492754,0.028775467,0.202898551,0.244127936,FALSE,FALSE
2005,2005,35,4,"madras, tamil nadu, india",tamil2,tamil,female,429,india,FALSE,,,,0.072463768,0.139676539,0.144927536,0.199217851,FALSE,FALSE
2006,2006,26,10,"chennai, india",tamil3,tamil,male,531,india,FALSE,,,,0.072463768,0.099531117,0.217391304,0.318373072,FALSE,FALSE
2007,2007,58,3,"colombo, sri lanka",tamil4,tamil,female,1647,sri lanka,FALSE,,,,0.057971014,0.098136646,0.101449275,0.1685053,FALSE,FALSE
2008,2008,36,5,"coimbatore, tamil nadu, india",tamil5,tamil,female,1723,india,FALSE,,,,0,0,0.101449275,0.166351607,FALSE,FALSE
2009,2009,47,6,"bangalore, karnataka, india",tamil6,tamil,female,2076,india,FALSE,,,,0,0,0.101449275,0.192606595,FALSE,FALSE
2010,2010,29,10,"kargali, tatarstan, russia",tatar1,tatar,female,368,russia,FALSE,,,,0.043478261,0.070600414,0.072463768,0.127024723,FALSE,FALSE
2011,2011,31,6,"kadapa, india",telugu1,telugu,male,369,india,FALSE,,,,0.072463768,0.127024723,0.086956522,0.128458498,FALSE,FALSE
2012,2012,18,6,"guntur, andhra pradesh, india",telugu2,telugu,male,370,india,FALSE,,,,0.173913043,0.240457236,0.202898551,0.335748792,FALSE,FALSE
2013,2013,21,10,"kono, sierra leone",temne1,temne,male,1905,sierra leone,FALSE,,,,0.043478261,0.070600414,0.101449275,0.154092072,FALSE,FALSE
2014,2014,59,8,"guangdong province, guangdong, china",teochew1,teochew,female,569,china,FALSE,,,,0.971014493,0.998067633,0.173913043,0.264266304,TRUE,TRUE
2015,2015,25,10,"khon kaen, thailand",thai1,thai,female,371,thailand,FALSE,,,,0.31884058,0.494071146,0.724637681,0.888683318,FALSE,FALSE
2016,2016,30,6,"bangkok, thailand",thai10,thai,male,1488,thailand,FALSE,,,,0.15942029,0.268851082,0.188405797,0.311374616,FALSE,FALSE
2017,2017,18,13,"bang na, thailand",thai11,thai,male,1673,thailand,FALSE,,,,0.449275362,0.62083823,2.869565217,0.932234796,FALSE,FALSE
2018,2018,33,8,"bangkok, thailand",thai12,thai,male,1721,thailand,FALSE,,,,0.246376812,0.4099979,0.420289855,0.6001999,FALSE,FALSE
2019,2019,69,7,"nakhon si thammarat, thailand",thai13,thai,female,1829,thailand,FALSE,,,,0.217391304,0.378516624,0.637681159,0.822392725,FALSE,FALSE
2020,2020,39,10,"bangkok, thailand",thai14,thai,female,2066,thailand,FALSE,,,,0.188405797,0.279296066,0.52173913,0.627697262,FALSE,FALSE
2021,2021,19,7,"bangkok, thailand",thai15,thai,female,2131,thailand,FALSE,,,,0.202898551,0.321652607,0.47826087,0.625649439,FALSE,FALSE
2022,2022,20,10,"chiang mai, thailand",thai2,thai,male,372,thailand,FALSE,,,,0.289855072,0.437378326,0.333333333,0.505376344,FALSE,FALSE
2023,2023,22,4,"bangkok, thailand",thai3,thai,male,373,thailand,FALSE,,,,0.072463768,0.113995241,0.115942029,0.1951114,FALSE,FALSE
2024,2024,23,7,"songkhla, thailand",thai4,thai,female,448,thailand,FALSE,,,,0.449275362,0.678037904,0.550724638,0.742082662,FALSE,FALSE
2025,2025,25,10,"bangkok, thailand",thai5,thai,male,612,thailand,FALSE,,,,0.173913043,0.272333982,0.31884058,0.47517225,FALSE,FALSE
2026,2026,27,11,"sukhothai, thailand",thai6,thai,male,698,thailand,FALSE,,,,0.231884058,0.369240753,0.391304348,0.524441169,FALSE,FALSE
2027,2027,26,10,"phrae, thailand",thai7,thai,female,898,thailand,FALSE,,,,0.231884058,0.383179622,0.362318841,0.534161491,FALSE,FALSE
2028,2028,37,25,"bangkok, thailand",thai8,thai,male,1055,thailand,FALSE,,,,0.362318841,0.534161491,0.536231884,0.714604236,FALSE,FALSE
2029,2029,18,6,"bangkok, thailand",thai9,thai,female,1103,thailand,FALSE,,,,0.130434783,0.218441504,0.420289855,0.578392622,FALSE,FALSE
2030,2030,26,13,"lhasa, tibet",tibetan1,tibetan,female,374,tibet,FALSE,,,,0.101449275,0.180733163,0.217391304,0.339673913,FALSE,FALSE
2031,2031,41,35,"khamba, tibet",tibetan2,tibetan,female,375,tibet,FALSE,,,,0.260869565,0.349951691,0.637681159,0.698136646,FALSE,FALSE
2032,2032,20,7,"mysore, india",tibetan3,tibetan,female,376,india,FALSE,,,,0.188405797,0.279296066,0.463768116,0.554733272,FALSE,FALSE
2033,2033,25,17,"adigrat, ethiopia",tigrigna1,tigrigna,female,377,ethiopia,FALSE,,,,0.15942029,0.258098892,0.246376812,0.346859903,FALSE,FALSE
2034,2034,23,20,"asmara, eritrea",tigrigna2,tigrigna,female,378,eritrea,FALSE,,,,0.217391304,0.335748792,0.246376812,0.345662989,FALSE,FALSE
2035,2035,44,7,"asmara, eritrea",tigrigna3,tigrigna,male,379,eritrea,FALSE,,,,0.15942029,0.258098892,0.47826087,0.559098229,FALSE,FALSE
2036,2036,52,14,"asmara, eritrea",tigrigna4,tigrigna,female,588,eritrea,FALSE,,,,0.086956522,0.166351607,0.289855072,0.438756428,FALSE,FALSE
2037,2037,45,10,"asmara, eritrea",tigrigna5,tigrigna,male,1107,eritrea,FALSE,,,,0.014492754,0.028775467,0.115942029,0.182916118,FALSE,FALSE
2038,2038,58,15,"adigrat, ethiopia",tigrigna6,tigrigna,female,1151,ethiopia,FALSE,,,,0.31884058,0.494071146,0.579710145,0.771679734,FALSE,FALSE
2039,2039,37,7,"asmara, eritrea",tigrigna7,tigrigna,female,1855,eritrea,FALSE,,,,0.173913043,0.303519669,0.31884058,0.417918314,FALSE,FALSE
2040,2040,35,7,"asmara, eritrea",tigrigna8,tigrigna,male,2054,eritrea,FALSE,,,,0.086956522,0.166351607,0.391304348,0.464057971,FALSE,FALSE
2041,2041,31,7,"kalamare, botswana",tswana1,tswana,male,488,botswana,FALSE,,,,0.101449275,0.17826087,0.260869565,0.406236276,FALSE,FALSE
2042,2042,32,6,"lobatse, botswana",tswana2,tswana,female,1183,botswana,FALSE,,,,0.144927536,0.254658385,0.362318841,0.568338907,FALSE,FALSE
2043,2043,27,26,"bingol, turkey",turkish1,turkish,female,381,turkey,FALSE,,,,0.15942029,0.265156154,0.260869565,0.346859903,FALSE,FALSE
2044,2044,27,11,"ankara, turkey",turkish10,turkish,male,578,turkey,FALSE,,,,0.101449275,0.155906895,0.289855072,0.400049975,FALSE,FALSE
2045,2045,24,23,"kocaeli, turkey",turkish11,turkish,female,634,turkey,FALSE,,,,0.231884058,0.355285592,0.47826087,0.670480549,FALSE,FALSE
2046,2046,25,20,"giresun, turkey",turkish12,turkish,male,672,turkey,FALSE,,,,0.115942029,0.206947997,0.347826087,0.555335968,FALSE,FALSE
2047,2047,18,3,"istanbul, turkey",turkish13,turkish,female,686,turkey,FALSE,,,,0,0,0.014492754,0.028775467,FALSE,FALSE
2048,2048,23,6,"istanbul, turkey",turkish14,turkish,female,735,turkey,FALSE,,,,0.130434783,0.243856333,0.710144928,0.865183687,FALSE,FALSE
2049,2049,18,10,"ankara, turkey",turkish15,turkish,male,736,turkey,FALSE,,,,0.347826087,0.541440217,0.550724638,0.715764567,FALSE,FALSE
2050,2050,25,12,"kars, turkey",turkish16,turkish,male,745,turkey,FALSE,,,,0.043478261,0.071611253,0.115942029,0.180733163,FALSE,FALSE
2051,2051,31,6,"ankara, turkey",turkish17,turkish,male,763,turkey,FALSE,,,,0.130434783,0.206947997,0.434782609,0.585921325,FALSE,FALSE
2052,2052,27,9,"stuttgart, germany",turkish18,turkish,male,926,germany,FALSE,,,,0.101449275,0.1685053,0.275362319,0.433876812,FALSE,FALSE
2053,2053,25,18,"istanbul, turkey",turkish19,turkish,male,971,turkey,FALSE,,,,0.086956522,0.154092072,0.231884058,0.36462928,FALSE,FALSE
2054,2054,24,16,"ankara, turkey",turkish2,turkish,male,382,turkey,FALSE,,,,0.246376812,0.34131485,0.507246377,0.677814939,FALSE,FALSE
2055,2055,19,9,"kocaeli, turkey",turkish20,turkish,female,1144,turkey,FALSE,,,,0.52173913,0.734069473,0.652173913,0.821870883,FALSE,FALSE
2056,2056,18,4,"istanbul, turkey",turkish21,turkish,female,1210,turkey,FALSE,,,,0.043478261,0.085066163,0.043478261,0.071611253,TRUE,TRUE
2057,2057,23,6,"istanbul, turkey",turkish22,turkish,male,1282,turkey,FALSE,,,,0.231884058,0.383179622,0.275362319,0.424890729,FALSE,FALSE
2058,2058,37,11,"adana, turkey",turkish23,turkish,female,1291,turkey,FALSE,,,,0.217391304,0.373706004,0.362318841,0.520833333,FALSE,FALSE
2059,2059,31,12,"istanbul, turkey",turkish24,turkish,male,1329,turkey,FALSE,,,,0.014492754,0.028775467,0.086956522,0.154092072,FALSE,FALSE
2060,2060,32,26,"kars, turkey",turkish25,turkish,male,1570,turkey,FALSE,,,,0.072463768,0.125258799,0.188405797,0.286561265,FALSE,FALSE
2061,2061,45,22,"sivas, turkey",turkish26,turkish,male,1704,turkey,FALSE,,,,0.144927536,0.258098892,0.246376812,0.397101449,FALSE,FALSE
2062,2062,18,7,"istanbul, turkey",turkish27,turkish,female,1730,turkey,FALSE,,,,0.173913043,0.289446826,0.260869565,0.406236276,FALSE,FALSE
2063,2063,24,4,"istanbul, turkey",turkish28,turkish,female,1772,turkey,FALSE,,,,0,0,0.173913043,0.264266304,FALSE,FALSE
2064,2064,21,11,"ankara, turkey",turkish29,turkish,female,1808,turkey,FALSE,,,,0.043478261,0.070600414,0.173913043,0.252587992,FALSE,FALSE
2065,2065,27,12,"adana, turkey",turkish3,turkish,male,383,turkey,FALSE,,,,0.057971014,0.086091283,0.115942029,0.151966874,FALSE,FALSE
2066,2066,24,11,"izmir, turkey",turkish30,turkish,female,1929,turkey,FALSE,,,,0.072463768,0.096417069,0.246376812,0.378516624,FALSE,FALSE
2067,2067,24,11,"diyarbakir, turkey",turkish31,turkish,male,2032,turkey,FALSE,,,,1,1,0.347826087,0.529198636,TRUE,TRUE
2068,2068,24,11,"diyarbakir, turkey",turkish32,turkish,male,2033,turkey,FALSE,,,,0.362318841,0.526647966,0.637681159,0.804057971,FALSE,FALSE
2069,2069,24,11,"diyarbakir, turkey",turkish33,turkish,male,2034,turkey,FALSE,,,,0.188405797,0.31758034,0.347826087,0.520833333,FALSE,FALSE
2070,2070,24,11,"diyarbakir, turkey",turkish34,turkish,male,2035,turkey,FALSE,,,,0.130434783,0.22128488,0.376811594,0.512779974,FALSE,FALSE
2071,2071,24,11,"izmir, turkey",turkish35,turkish,female,2048,turkey,FALSE,,,,0.115942029,0.180733163,0.202898551,0.314990942,FALSE,FALSE
2072,2072,26,12,"istanbul, turkey",turkish36,turkish,female,2168,turkey,FALSE,,,,0.086956522,0.154092072,0.347826087,0.485125858,FALSE,FALSE
2073,2073,19,17,"panjakent, tajikistan",turkish37,turkish,male,2174,tajikistan,FALSE,,,,0.101449275,0.14146658,0.405797101,0.458615137,FALSE,FALSE
2074,2074,20,14,"kayseri, turkey",turkish4,turkish,male,384,turkey,FALSE,,,,0.15942029,0.247025741,0.260869565,0.411005435,FALSE,FALSE
2075,2075,30,11,"istanbul, turkey",turkish5,turkish,female,385,turkey,FALSE,,,,0.130434783,0.229606625,3.579710145,0.945439045,FALSE,FALSE
2076,2076,19,14,"istanbul, turkey",turkish6,turkish,male,386,turkey,FALSE,,,,0.072463768,0.11258139,0.275362319,0.406034688,FALSE,FALSE
2077,2077,19,13,"izmir, turkey",turkish7,turkish,male,387,turkey,FALSE,,,,0.028985507,0.057130855,0.173913043,0.264266304,FALSE,FALSE
2078,2078,37,17,"sivas, turkey",turkish8,turkish,male,478,turkey,FALSE,,,,0.173913043,0.268851082,0.492753623,0.603188406,FALSE,FALSE
2079,2079,25,11,"istanbul, turkey",turkish9,turkish,male,532,turkey,FALSE,,,,0.188405797,0.321652607,0.391304348,0.537981009,FALSE,FALSE
2080,2080,24,10,"balkanabat, turkmenistan",turkmen1,turkmen,male,1755,turkmenistan,FALSE,,,,0.231884058,0.346014493,0.362318841,0.528205128,FALSE,FALSE
2081,2081,25,12,"kumasi, ghana",twi1,twi,female,388,ghana,FALSE,,,,0.057971014,0.098136646,0.15942029,0.247025741,FALSE,FALSE
2082,2082,33,6,"ajumako, ghana",twi2,twi,male,389,ghana,FALSE,,,,0.449275362,0.610305958,3.130434783,0.993587277,FALSE,FALSE
2083,2083,22,6,"tema, ghana",twi4,twi,female,1779,ghana,FALSE,,,,0.115942029,0.137579098,0.115942029,0.137579098,TRUE,TRUE
2084,2084,19,5,"woodbridge, virginia, usa",twi5,twi,male,2001,usa,FALSE,,,,0.057971014,0.098136646,0.231884058,0.353807223,FALSE,FALSE
2085,2085,20,4,"kumasi, ghana",twi6,twi,male,2138,ghana,FALSE,,,,0.231884058,0.36462928,0.217391304,0.359683794,TRUE,TRUE
2086,2086,26,17,"kyiv, ukraine",ukrainian1,ukrainian,male,649,ukraine,FALSE,,,,0.231884058,0.285767373,0.130434783,0.22128488,TRUE,TRUE
2087,2087,25,7,"lvivska oblast, ukraine",ukrainian10,ukrainian,female,1852,ukraine,FALSE,,,,0.014492754,0.028775467,0.101449275,0.166351607,FALSE,FALSE
2088,2088,23,9,"odessa, ukraine",ukrainian11,ukrainian,female,1999,ukraine,FALSE,,,,0.086956522,0.14146658,0.15942029,0.249944259,FALSE,FALSE
2089,2089,53,44,"akhtyrka, ukraine",ukrainian2,ukrainian,female,844,ukraine,FALSE,,,,0.231884058,0.383179622,0.47826087,0.600370028,FALSE,FALSE
2090,2090,55,12,"odessa, ukraine",ukrainian3,ukrainian,female,864,ukraine,FALSE,,,,0.043478261,0.085066163,0.304347826,0.375312344,FALSE,FALSE
2091,2091,18,8,"kiev, ukraine",ukrainian4,ukrainian,male,940,ukraine,FALSE,,,,0.31884058,0.494071146,0.304347826,0.429555714,TRUE,TRUE
2092,2092,18,10,"kiev, ukraine",ukrainian5,ukrainian,male,955,ukraine,FALSE,,,,0.202898551,0.289446826,0.275362319,0.350074963,FALSE,FALSE
2093,2093,22,11,"priluki, ukraine",ukrainian6,ukrainian,female,1056,ukraine,FALSE,,,,0.173913043,0.275362319,0.246376812,0.383179622,FALSE,FALSE
2094,2094,18,8,"kiev, ukraine",ukrainian7,ukrainian,male,1091,ukraine,FALSE,,,,0.173913043,0.254658385,0.347826087,0.47517225,FALSE,FALSE
2095,2095,23,17,"luhansk, ukraine",ukrainian8,ukrainian,male,1379,ukraine,FALSE,,,,0.144927536,0.22128488,0.420289855,0.587382779,FALSE,FALSE
2096,2096,30,20,"zaporizhzhya, ukraine",ukrainian9,ukrainian,male,1520,ukraine,FALSE,,,,0.15942029,0.268851082,0.391304348,0.600543478,FALSE,FALSE
2097,2097,22,18,"karachi, pakistan",urdu1,urdu,male,390,pakistan,FALSE,,,,0.072463768,0.125258799,0.492753623,0.552795031,FALSE,FALSE
2098,2098,20,3,"karachi, pakistan",urdu10,urdu,male,1566,pakistan,FALSE,,,,0.31884058,0.507469342,0.231884058,0.36462928,TRUE,TRUE
2099,2099,20,6,"karachi, pakistan",urdu11,urdu,male,1576,pakistan,FALSE,,,,0.028985507,0.057130855,0.144927536,0.209486166,FALSE,FALSE
2100,2100,19,4,"islamabad, pakistan",urdu12,urdu,female,1628,pakistan,FALSE,,,,0.014492754,0.028775467,0.289855072,0.343450916,FALSE,FALSE
2101,2101,22,4,"lahore, pakistan",urdu13,urdu,female,1795,pakistan,FALSE,,,,0,0,0.043478261,0.071611253,FALSE,FALSE
2102,2102,21,10,"islamabad, pakistan",urdu14,urdu,male,2038,pakistan,FALSE,,,,0.043478261,0.085066163,0.101449275,0.180733163,FALSE,FALSE
2103,2103,28,8,"mandi bahauddin, punjab, pakistan",urdu15,urdu,male,2102,pakistan,FALSE,,,,0.072463768,0.11258139,0.086956522,0.14146658,FALSE,FALSE
2104,2104,22,5,"karachi, pakistan",urdu16,urdu,male,2152,pakistan,FALSE,,,,0.101449275,0.1685053,0.217391304,0.314990942,FALSE,FALSE
2105,2105,48,6,"sialkot, pakistan",urdu2,urdu,female,391,pakistan,FALSE,,,,0.057971014,0.098136646,0.173913043,0.23561704,FALSE,FALSE
2106,2106,25,3,"karachi, sind, pakistan",urdu3,urdu,male,423,pakistan,FALSE,,,,0.072463768,0.139676539,0.130434783,0.22128488,FALSE,FALSE
2107,2107,29,4,"kuwait city, kuwait",urdu4,urdu,male,854,kuwait,FALSE,,,,0.086956522,0.137579098,0.15942029,0.232736573,FALSE,FALSE
2108,2108,23,12,"karachi, pakistan",urdu5,urdu,male,953,pakistan,FALSE,,,,0.115942029,0.182916118,0.202898551,0.281301972,FALSE,FALSE
2109,2109,24,3,"bangalore, india",urdu6,urdu,female,1014,india,FALSE,,,,0.057971014,0.054794521,0.101449275,0.180733163,FALSE,FALSE
2110,2110,23,5,"islamabad, pakistan",urdu7,urdu,male,1061,pakistan,FALSE,,,,0.130434783,0.215350071,0.217391304,0.311374616,FALSE,FALSE
2111,2111,21,5,"abu dhabi, united arab emirates",urdu8,urdu,female,1510,united arab emirates,FALSE,,,,0.057971014,0.11258139,0.130434783,0.232736573,FALSE,FALSE
2112,2112,20,5,"alexandria, virginia, usa",urdu9,urdu,female,1539,usa,FALSE,,,,0,0,0.072463768,0.113995241,FALSE,FALSE
2113,2113,46,45,"urumqi, xin jiang, china",uyghur1,uyghur,female,392,china,FALSE,,,,0.246376812,0.304347826,0.652173913,0.759881423,FALSE,FALSE
2114,2114,34,32,"kashgar, china",uyghur2,uyghur,female,826,china,FALSE,,,,0.304347826,0.455716586,0.985507246,0.985507246,FALSE,FALSE
2115,2115,49,29,"urumqi, xin jiang, china",uyghur3,uyghur,female,1703,china,FALSE,,,,0.188405797,0.268851082,0.31884058,0.438756428,FALSE,FALSE
2116,2116,39,39,"samarkand, uzbekistan",uzbek1,uzbek,female,393,uzbekistan,FALSE,,,,0.188405797,0.29931562,0.492753623,0.600370028,FALSE,FALSE
