,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil
225,29.0,22.0,"zenica, bosnia and herzegovina",bosnian6,bosnian,female,1025,bosnia and herzegovina,False,,,,0.5217391304347826,0.7499459225611075
226,24.0,10.0,"gornji vakuf, bosnia and herzegovina",bosnian7,bosnian,female,1058,bosnia and herzegovina,False,,,,0.42028985507246375,0.617184265010352
227,24.0,15.0,"sarajevo, bosnia and herzegovina",bosnian8,bosnian,female,1082,bosnia and herzegovina,False,,,,0.5652173913043478,0.7354589371980675
228,47.0,5.0,"sarajevo, bosnia and herzegovina",bosnian9,bosnian,male,1289,bosnia and herzegovina,False,,,,0.463768115942029,0.6947603121516165
229,25.0,16.0,"plovdiv, bulgaria",bulgarian1,bulgarian,female,40,bulgaria,False,,,,0.463768115942029,0.6967023734509556
230,21.0,15.0,"dobrich, bulgaria",bulgarian10,bulgarian,female,965,bulgaria,False,,,,0.5072463768115942,0.6751690821256039
231,24.0,16.0,"dobrich, bulgaria",bulgarian11,bulgarian,male,966,bulgaria,False,,,,0.6956521739130435,0.8511941212492345
232,30.0,9.0,"sofia, bulgaria",bulgarian12,bulgarian,female,1446,bulgaria,False,,,,0.5362318840579711,0.7427011132115102
233,20.0,9.0,"chirpan, bulgaria",bulgarian13,bulgarian,male,1512,bulgaria,False,,,,0.463768115942029,0.6497915425848719
234,46.0,30.0,"sofia, bulgaria",bulgarian14,bulgarian,male,1611,bulgaria,False,,,,0.6376811594202898,0.828332312716881
235,22.0,10.0,"varna, bulgaria",bulgarian15,bulgarian,male,1859,bulgaria,False,,,,0.3188405797101449,0.4154589371980677
236,21.0,6.0,"kyustendil, bulgaria",bulgarian16,bulgarian,male,1880,bulgaria,False,,,,0.6086956521739131,0.8137324780232834
237,31.0,9.0,"sofia, bulgaria",bulgarian17,bulgarian,female,1915,bulgaria,False,,,,0.18840579710144928,0.3175803402646503
238,20.0,10.0,"razlog, bulgaria",bulgarian18,bulgarian,male,2024,bulgaria,False,,,,0.43478260869565216,0.6608695652173913
239,53.0,42.0,"sofia, bulgaria",bulgarian2,bulgarian,female,41,bulgaria,False,,,,0.5072463768115942,0.7350205494267792
240,27.0,10.0,"sofia, bulgaria",bulgarian3,bulgarian,male,42,bulgaria,False,,,,0.3333333333333333,0.5160680529300568
241,22.0,20.0,"plovdiv, bulgaria",bulgarian4,bulgarian,male,43,bulgaria,False,,,,0.7246376811594203,0.9049655500118793
242,23.0,14.0,"sofia, bulgaria",bulgarian5,bulgarian,male,44,bulgaria,False,,,,0.4782608695652174,0.6922421142369992
243,27.0,11.0,"ruse, bulgaria",bulgarian6,bulgarian,male,557,bulgaria,False,,,,0.4927536231884058,0.7196625567813109
244,18.0,13.0,"stara zagora, bulgaria",bulgarian7,bulgarian,male,566,bulgaria,False,,,,0.2028985507246377,0.35072463768115936
245,31.0,8.0,"sofia, bulgaria",bulgarian8,bulgarian,female,848,bulgaria,False,,,,0.5217391304347826,0.7060869565217391
246,31.0,10.0,"ruse, bulgaria",bulgarian9,bulgarian,female,923,bulgaria,False,,,,0.391304347826087,0.605924978687127
247,35.0,11.0,"yangon, myanmar",burmese1,burmese,female,758,myanmar,False,,,,0.6956521739130435,0.9060102301790282
248,29.0,7.0,"yangon, myanmar",burmese2,burmese,male,1568,myanmar,False,,,,0.463768115942029,0.6758312020460359
249,22.0,12.0,"hong kong, china",cantonese1,cantonese,female,45,china,False,,,,0.6521739130434783,0.8667945439045184
250,25.0,3.0,"xiamen, fujian, china",cantonese10,cantonese,female,505,china,False,,,,0.5507246376811594,0.7817561807331628
251,22.0,3.0,"hong kong, china",cantonese11,cantonese,female,544,china,False,,,,0.6666666666666666,0.8802083333333334
252,20.0,4.0,"macau, china",cantonese12,cantonese,female,602,china,False,,,,0.463768115942029,0.6922421142369992
253,21.0,3.0,"hong kong, china",cantonese13,cantonese,female,730,china,False,,,,0.4927536231884058,0.7237851662404092
254,19.0,3.0,"hong kong, china",cantonese14,cantonese,female,742,china,False,,,,0.6231884057971014,0.8446291560102301
255,31.0,12.0,"qingyuan, guangdong, china",cantonese15,cantonese,female,862,china,False,,,,0.5507246376811594,0.7817561807331628
256,29.0,3.0,"hong kong, china",cantonese16,cantonese,female,874,china,False,,,,0.5942028985507246,0.81808349556565
257,26.0,3.0,"hong kong, china",cantonese17,cantonese,female,878,china,False,,,,0.2318840579710145,0.38752362948960295
258,19.0,3.0,"hong kong, china",cantonese18,cantonese,male,885,china,False,,,,0.4492753623188406,0.644927536231884
259,28.0,7.0,"hong kong, china",cantonese19,cantonese,female,1247,china,False,,,,0.5217391304347826,0.7354562155541948
260,20.0,13.0,"hong kong, china",cantonese2,cantonese,male,46,china,False,,,,0.8260869565217391,0.8915866741953699
261,18.0,3.0,"hong kong, china",cantonese20,cantonese,male,1480,china,False,,,,0.6086956521739131,0.8081841432225064
262,18.0,4.0,"hong kong, china",cantonese21,cantonese,female,1558,china,False,,,,0.5072463768115942,0.7350205494267792
263,30.0,3.0,"hong kong, china",cantonese22,cantonese,female,1974,china,False,,,,0.4927536231884058,0.7427011132115102
264,33.0,6.0,"hong kong, china",cantonese23,cantonese,male,1975,china,False,,,,0.6086956521739131,0.8010351966873706
265,22.0,6.0,"hong kong, china",cantonese3,cantonese,male,47,china,False,,,,0.6811594202898551,0.8687250577609746
266,29.0,13.0,"fuzhou, fujian, china",cantonese4,cantonese,female,48,china,False,,,,0.782608695652174,0.9513303049967553
267,18.0,14.0,"hong kong, china",cantonese5,cantonese,male,49,china,False,,,,0.5507246376811594,0.7879917184265011
268,25.0,5.0,"hong kong, china",cantonese6,cantonese,male,462,china,False,,,,0.43478260869565216,0.6758312020460359
269,31.0,4.0,"hong kong, china",cantonese7,cantonese,male,494,china,False,,,,0.5362318840579711,0.7427039904705182
270,23.0,2.0,"hong kong, china",cantonese8,cantonese,female,498,china,False,,,,0.5072463768115942,0.7093397745571659
271,22.0,7.0,"hong kong, china",cantonese9,cantonese,male,502,china,False,,,,0.42028985507246375,0.6469229153539173
272,32.0,6.0,"saipan, saipan, northern mariana islands",carolinian1,carolinian,female,50,northern mariana islands,False,,,,0.4057971014492754,0.6225760359256991
273,39.0,13.0,"tarragona, spain",catalan1,catalan,male,51,spain,False,,,,0.5797101449275363,0.8136645962732919
274,24.0,21.0,"mataro, catalonia, spain",catalan2,catalan,male,598,spain,False,,,,0.5507246376811594,0.7817561807331628
275,51.0,11.0,"santiago, chile",catalan3,catalan,female,1186,chile,False,,,,0.4782608695652174,0.7237851662404092
276,21.0,11.0,"barcelona, spain",catalan4,catalan,female,1414,spain,False,,,,0.4492753623188406,0.6678168852081896
277,21.0,1.0,"cebu, philippines",cebuano1,cebuano,female,565,philippines,False,,,,0.3333333333333333,0.509899979587671
278,41.0,5.0,"baghdad, iraq",chaldean1,chaldean,male,1251,iraq,False,,,,0.2898550724637681,0.44565217391304346
279,62.0,11.0,"baghdad, iraq",chaldean2,chaldean,female,1299,iraq,False,,,,0.5507246376811594,0.7534219001610306
280,18.0,1.0,"saipan, saipan, northern mariana islands",chamorro1,chamorro,male,52,northern mariana islands,False,,,,0.34782608695652173,0.5684143222506394
281,42.0,7.0,"mulanje, malawi",chichewa1,chichewa,male,1020,malawi,False,,,,0.5507246376811594,0.7606625258799171
282,39.0,12.0,"chittagong, bangladesh",chittagonian1,chittagonian,male,708,bangladesh,False,,,,0.8985507246376812,0.9463024897807506
283,81.0,16.0,"unije, croatia",croatian1,croatian,female,477,croatia,False,,,,0.2318840579710145,0.38752362948960295
284,35.0,10.0,"mostar, bosnia and herzegovina",croatian2,croatian,female,561,bosnia and herzegovina,False,,,,0.391304347826087,0.592391304347826
285,44.0,10.0,"split, croatia",croatian3,croatian,female,661,croatia,False,,,,0.463768115942029,0.6850931677018633
286,38.0,11.0,"rijeka, croatia",croatian4,croatian,male,950,croatia,False,,,,0.4782608695652174,0.6967023734509556
287,26.0,11.0,"tomislavgrad, bosnia and herzegovina",croatian5,croatian,female,1063,bosnia and herzegovina,False,,,,0.34782608695652173,0.5221717499459225
288,23.0,14.0,"doboj, bosnia and herzegovina",croatian6,croatian,female,1083,bosnia and herzegovina,False,,,,0.6086956521739131,0.7423301336344814
289,21.0,7.0,"rijeka, croatia",croatian7,croatian,female,1556,croatia,False,,,,0.6231884057971014,0.8469202898550725
290,39.0,22.0,"gospic, croatia",croatian8,croatian,male,1983,croatia,False,,,,0.6086956521739131,0.8065619967793881
291,27.0,10.5,"prague, czech republic",czech1,czech,female,53,czech republic,False,,,,0.3188405797101449,0.5160680529300568
292,60.0,45.0,"velky osek, czech republic",czech2,czech,male,560,czech republic,False,,,,0.6956521739130435,0.885008315514374
293,35.0,14.0,"nachod, czech republic",czech3,czech,male,653,czech republic,False,,,,0.3333333333333333,0.5229813664596273
294,57.0,15.0,"prague, czech republic",czech4,czech,female,879,czech republic,False,,,,0.5652173913043478,0.7817561807331628
295,26.0,16.0,"klando, czech republic",czech5,czech,female,1066,czech republic,False,,,,0.6666666666666666,0.8446291560102301
296,20.0,7.0,"ostrava, czech republic",czech6,czech,male,1248,czech republic,False,,,,0.4782608695652174,0.6967023734509556
297,22.0,11.0,"ostrava, czech republic",czech7,czech,female,1501,czech republic,False,,,,0.4927536231884058,0.727788279773157
298,21.0,7.0,"pizen, czech republic",czech8,czech,female,1822,czech republic,False,,,,0.30434782608695654,0.4824016563146998
299,38.0,23.0,"prague, czech republic",czech9,czech,male,2140,czech republic,False,,,,0.5652173913043478,0.7981516488132745
300,45.0,11.0,"horsens, denmark",danish1,danish,female,54,denmark,False,,,,0.43478260869565216,0.6347826086956522
301,37.0,8.0,"haslev, denmark",danish2,danish,female,55,denmark,False,,,,0.30434782608695654,0.48064027687648714
302,53.0,12.0,"copenhagen, denmark",danish3,danish,female,1367,denmark,False,,,,0.36231884057971014,0.5812243132165261
303,21.0,11.0,"aarhus, denmark",danish4,danish,female,1434,denmark,False,,,,0.36231884057971014,0.5683389074693423
304,49.0,8.0,"egvad, denmark",danish5,danish,female,1573,denmark,False,,,,0.2898550724637681,0.45922561107505944
305,19.0,8.0,"alborg, denmark",danish6,danish,male,1577,denmark,False,,,,0.2463768115942029,0.4013213981244672
306,22.0,8.0,"copenhagen, denmark",danish7,danish,male,1717,denmark,False,,,,0.3188405797101449,0.4940711462450593
307,28.0,11.0,"sunds, denmark",danish8,danish,female,1746,denmark,False,,,,0.4057971014492754,0.6240409207161125
308,25.0,13.0,"kabul, zoroastrian, afghanistan",dari1,dari,female,56,afghanistan,False,,,,0.5942028985507246,0.7137233852209698
309,55.0,12.0,"kabul, afghanistan",dari2,dari,male,642,afghanistan,False,,,,0.4492753623188406,0.6539043910880381
310,20.0,12.0,"kabul, afghanistan",dari3,dari,male,968,afghanistan,False,,,,0.5797101449275363,0.7640334762196367
311,59.0,13.0,"kabul, afghanistan",dari4,dari,male,1754,afghanistan,False,,,,0.5217391304347826,0.6751690821256039
312,56.0,32.0,"kabul, afghanistan",dari5,dari,female,1868,afghanistan,False,,,,0.4057971014492754,0.5673717195456326
313,39.0,33.0,"rumbek, boherat, sudan",dinka1,dinka,male,415,sudan,False,,,,0.5072463768115942,0.6679841897233202
314,38.0,13.0,"nijmegen, netherlands",dutch1,dutch,male,57,netherlands,False,,,,0.37681159420289856,0.5812243132165261
315,39.0,12.0,"essen, belgium",dutch10,dutch,male,913,belgium,False,,,,0.2463768115942029,0.4013213981244672
316,41.0,14.0,"brugge, belgium",dutch11,dutch,male,929,belgium,False,,,,0.36231884057971014,0.5683389074693423
317,36.0,10.0,"oosterbeek, netherlands",dutch12,dutch,male,956,netherlands,False,,,,0.37681159420289856,0.587736900780379
318,33.0,10.0,"zwolle, netherlands",dutch13,dutch,female,1003,netherlands,False,,,,0.37681159420289856,0.605924978687127
319,35.0,12.0,"zwolle, netherlands",dutch14,dutch,female,1004,netherlands,False,,,,0.3333333333333333,0.46317252332737746
320,23.0,10.0,"nunspeet, netherlands",dutch15,dutch,male,1223,netherlands,False,,,,0.5942028985507246,0.8010351966873706
321,23.0,12.0,"antwerp, belgium",dutch16,dutch,female,1260,belgium,False,,,,0.2463768115942029,0.41509842093878435
322,21.0,12.0,"wilrijk, belgium",dutch17,dutch,female,1261,belgium,False,,,,0.4057971014492754,0.5740740740740742
323,23.0,14.0,"antwerp, belgium",dutch18,dutch,male,1262,belgium,False,,,,0.5507246376811594,0.7716833890746935
324,22.0,11.0,"heist-op-den-berg, belgium",dutch19,dutch,female,1263,belgium,False,,,,0.391304347826087,0.6126482213438735
325,41.0,14.0,"amsterdam, netherlands",dutch2,dutch,male,58,netherlands,False,,,,0.4927536231884058,0.7268673355629878
326,21.0,13.0,"vlaams-brabant, belgium",dutch20,dutch,female,1264,belgium,False,,,,0.2463768115942029,0.43205208989708044
327,21.0,13.0,"diest, belgium",dutch21,dutch,female,1265,belgium,False,,,,0.4057971014492754,0.6294896030245747
328,23.0,13.0,"essen, belgium",dutch22,dutch,female,1266,belgium,False,,,,0.391304347826087,0.605924978687127
329,23.0,13.0,"antwerp, belgium",dutch23,dutch,male,1268,belgium,False,,,,0.2898550724637681,0.4882779198635976
330,23.0,14.0,"seoul, south korea",dutch24,dutch,female,1269,south korea,False,,,,0.391304347826087,0.6066889632107023
331,23.0,13.0,"wilrijk, belgium",dutch25,dutch,female,1270,belgium,False,,,,0.21739130434782608,0.36462927956311697
332,23.0,13.0,"turnhout, belgium",dutch26,dutch,female,1271,belgium,False,,,,0.34782608695652173,0.5619727449707981
333,21.0,13.0,"antwerp, belgium",dutch27,dutch,female,1274,belgium,False,,,,0.36231884057971014,0.5619047619047619
334,22.0,8.0,"antwerp, belgium",dutch28,dutch,male,1275,belgium,False,,,,0.3333333333333333,0.5229813664596273
335,29.0,7.0,"ede, netherlands",dutch29,dutch,male,1300,netherlands,False,,,,0.391304347826087,0.6126482213438735
336,19.0,6.0,"alkmaar, netherlands",dutch3,dutch,male,537,netherlands,False,,,,0.5652173913043478,0.7644352426961123
337,21.0,14.0,"sint-niklaas, belgium",dutch30,dutch,female,1462,belgium,False,,,,0.15942028985507245,0.29342575089266965
338,23.0,13.0,"antwerp, belgium",dutch31,dutch,female,1463,belgium,False,,,,0.37681159420289856,0.5812243132165261
339,21.0,14.0,"brasschaat, belgium",dutch32,dutch,male,1464,belgium,False,,,,0.37681159420289856,0.5933627389203949
340,22.0,9.0,"mechelen, belgium",dutch33,dutch,female,1466,belgium,False,,,,0.2608695652173913,0.4236999147485081
341,22.0,14.0,"bornem, belgium",dutch34,dutch,female,1468,belgium,False,,,,0.8260869565217391,0.9678929765886287
342,21.0,13.0,"mortsel, belgium",dutch35,dutch,female,1473,belgium,False,,,,0.5217391304347826,0.7571938668346986
343,21.0,12.0,"turnhout, belgium",dutch36,dutch,female,1476,belgium,False,,,,0.34782608695652173,0.5619047619047619
344,21.0,11.0,"antwerp, belgium",dutch37,dutch,female,1479,belgium,False,,,,0.2608695652173913,0.4373783257624919
345,21.0,12.0,"beveren, belgium",dutch38,dutch,female,1481,belgium,False,,,,0.3188405797101449,0.5089514066496164
346,22.0,10.0,"hardinxveld-giessendam, netherlands",dutch39,dutch,female,1482,netherlands,False,,,,0.4057971014492754,0.6294896030245747
347,18.0,10.0,"bilzen, flanders, belgium",dutch4,dutch,male,743,belgium,False,,,,0.6521739130434783,0.8715719063545151
348,25.0,9.0,"dordrecht, netherlands",dutch40,dutch,male,1484,netherlands,False,,,,0.2463768115942029,0.3876811594202898
349,41.0,13.0,"deventer, netherlands",dutch41,dutch,male,1517,netherlands,False,,,,0.42028985507246375,0.63638330088687
350,36.0,8.0,"schiedam, netherlands",dutch42,dutch,male,1551,netherlands,False,,,,0.6086956521739131,0.8295932678821879
351,21.0,11.0,"rotterdam, netherlands",dutch43,dutch,male,1705,netherlands,False,,,,0.5507246376811594,0.7712665406427222
352,21.0,12.0,"antwerp, belgium",dutch44,dutch,female,1740,belgium,False,,,,0.2898550724637681,0.49569418189455994
353,22.0,2.0,"sint niklaas, belgium",dutch45,dutch,male,1742,belgium,False,,,,0.3188405797101449,0.5160680529300568
354,22.0,12.0,"hulshout, belgium",dutch46,dutch,female,1743,belgium,False,,,,0.2898550724637681,0.4614906832298137
355,37.0,11.0,"gouda, netherlands",dutch47,dutch,female,2115,netherlands,False,,,,0.14492753623188406,0.26885108170552396
356,54.0,13.0,"rotterdam, netherlands",dutch5,dutch,female,770,netherlands,False,,,,0.37681159420289856,0.587382779198636
357,46.0,10.0,"brussels, belgium",dutch6,dutch,female,847,belgium,False,,,,0.2753623188405797,0.45922561107505944
358,68.0,10.0,"amsterdam, netherlands",dutch7,dutch,male,895,netherlands,False,,,,0.6376811594202898,0.8304131516331387
359,35.0,12.0,"alphen aan de ryn, netherlands",dutch8,dutch,female,896,netherlands,False,,,,0.3188405797101449,0.5160680529300568
360,68.0,12.0,"almelo, netherlands",dutch9,dutch,female,897,netherlands,False,,,,0.4927536231884058,0.7165631469979296
361,35.0,3.0,"okene, nigeria",ebira1,ebira,male,59,nigeria,False,,,,0.7101449275362319,0.7861009254408939
362,25.0,6.0,"benin city, nigeria",edo1,edo,male,60,nigeria,False,,,,0.6811594202898551,0.8580130224742701
363,42.0,0.0,"pittsburgh, pennsylvania, usa",english1,english,male,61,usa,False,,,,0.2318840579710145,0.3692407527579493
364,35.0,0.0,"davenport, iowa, usa",english10,english,female,62,usa,False,,,,0.30434782608695654,0.4824016563146998
365,23.0,0.0,"miami, florida, usa",english100,english,female,63,usa,False,,,,0.7391304347826086,0.9097951024487756
366,18.0,0.0,"toronto, ontario, canada",english101,english,female,64,canada,False,,,,0.391304347826087,0.5939833113746158
367,22.0,0.0,"torrington, connecticut, usa",english102,english,male,65,usa,False,,,,0.2608695652173913,0.39238589660393686
368,21.0,0.0,"staten island, new york, usa",english103,english,male,66,usa,False,,,,0.21739130434782608,0.3737060041407868
369,18.0,0.0,"youngstown, ohio, usa",english104,english,female,67,usa,False,,,,0.2608695652173913,0.4373783257624919
370,57.0,0.0,"windsor, ontario, canada",english105,english,male,407,canada,False,,,,0.17391304347826086,0.3175803402646503
371,39.0,0.0,"los angeles, california, usa",english106,english,female,408,usa,False,,,,0.2028985507246377,0.341314849821466
372,19.0,0.0,"chicago, illinois, usa",english107,english,male,416,usa,False,,,,0.18840579710144928,0.3273291925465839
373,21.0,0.0,"strabane, northern ireland, uk",english108,english,male,419,uk,False,,,,0.782608695652174,0.9324450677886863
374,26.0,0.0,"concord, new hampshire, usa",english109,english,female,420,usa,False,,,,0.2463768115942029,0.4047764849969382
375,35.0,0.0,"staffordshire, uk",english11,english,female,68,uk,False,,,,0.34782608695652173,0.5619727449707981
376,21.0,0.0,"great yarmouth, norfolk, uk",english110,english,male,421,uk,False,,,,0.36231884057971014,0.5683389074693423
377,21.0,0.0,"bombay, india",english111,english,male,426,india,False,,,,0.391304347826087,0.6116362108800673
378,21.0,0.0,"st. thomas, us virgin islands",english112,english,male,427,us virgin islands,False,,,,0.4782608695652174,0.6568687487242295
379,31.0,0.0,"wrexham, wales, uk",english113,english,male,439,uk,False,,,,0.42028985507246375,0.6251950947603122
380,38.0,0.0,"birmingham 2, alabama, usa",english114,english,female,442,usa,False,,,,0.2898550724637681,0.4671781756180733
381,31.0,0.0,"st. albans, hertfordshire, uk",english115,english,male,443,uk,False,,,,0.30434782608695654,0.48064027687648714
382,56.0,0.0,"atlanta, georgia, usa",english116,english,male,444,usa,False,,,,0.2608695652173913,0.4401656314699792
383,60.0,0.0,"elmore, alabama, usa",english117,english,female,445,usa,False,,,,0.2608695652173913,0.43205208989708044
384,19.0,0.0,"akron, ohio, usa",english118,english,male,446,usa,False,,,,0.3188405797101449,0.4882779198635976
